,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
366,10,18,1018,105.0,2497.0,49.969990994595946,1847409.0,1359.1942466034793,1769727.0,1330.3108659257055,7.637464604210922e-10,1.5305199600307722e-11
367,10,19,1019,120.0,2757.0,52.507142371300304,1847409.0,1359.1942466034793,1692613.0,1301.0046118288744,8.816902513957044e-10,1.6818000496665405e-11
368,10,20,1020,16.3280765791,3878.0,62.27358990776106,1847409.0,1359.1942466034793,1796441.0,1340.313769234652,1.1685082724857496e-09,1.8804011608930104e-11
369,10,21,1021,24.647970991599998,3317.0,57.59340239992772,1847409.0,1359.1942466034793,1840266.0,1356.5640419825377,9.75667444914747e-10,1.6971059650484376e-11
370,10,22,1022,37.2343116272,2992.0,54.699177324709375,1847409.0,1359.1942466034793,1835562.0,1354.8291405192022,8.82326810278532e-10,1.6156719137450927e-11
371,10,23,1023,51.0095647237,2650.0,51.478150704935004,1847409.0,1359.1942466034793,1834427.0,1354.4102037418354,7.819561235210228e-10,1.5211909188402374e-11
372,10,24,1024,65.2073716972,2528.0,50.27922035990614,1847409.0,1359.1942466034793,1819409.0,1348.8546993653542,7.521140053447405e-10,1.4979357285038914e-11
373,10,25,1025,79.57764368,2388.0,48.86716689148246,1847409.0,1359.1942466034793,1804036.0,1343.1440726891512,7.16516288575066e-10,1.468169815883711e-11
374,10,26,1026,94.00581363389999,2296.0,47.916594202843754,1847409.0,1359.1942466034793,1721463.0,1312.0453498259883,7.2195667479415e-10,1.508634273333846e-11
375,10,27,1027,108.41259485299999,2467.0,49.66890375275057,1847409.0,1359.1942466034793,1684064.0,1297.7149147636394,7.929531019155173e-10,1.598711700983694e-11
376,10,28,1028,122.70626676200001,2677.0,51.73973328110612,1847409.0,1359.1942466034793,1626184.0,1275.2191968442132,8.91077817384715e-10,1.7248944783998802e-11
377,10,29,1029,57.2937332383,2659.0,51.56549233741495,1847409.0,1359.1942466034793,1890403.0,1374.9192703573544,7.613789830335197e-10,1.4786276242970007e-11
378,10,30,1030,71.58740514729999,2509.0,50.08991914547278,1847409.0,1359.1942466034793,1913287.0,1383.2161797781284,7.098351245665664e-10,1.4190119458887726e-11
379,10,31,1031,85.99418636610001,2682.0,51.78802950489621,1847409.0,1359.1942466034793,1981409.0,1407.625305257049,7.326922319633029e-10,1.4167738114866663e-11
380,10,33,1033,100.42235632,2853.0,53.41348144429457,1847409.0,1359.1942466034793,1991435.0,1411.1821285716455,7.754835342380083e-10,1.4540092637591172e-11
381,10,34,1034,114.79262830299999,3133.0,55.97320787662612,1847409.0,1359.1942466034793,2008892.0,1417.3538725385415,8.441910637078499e-10,1.5106585672042607e-11
382,10,35,1035,128.990435276,3566.0,59.715994507334464,1847409.0,1359.1942466034793,1952554.0,1397.3381838338205,9.885877626656027e-10,1.6585889477447056e-11
383,10,36,1036,142.765688373,3938.0,62.75348595894893,1847409.0,1359.1942466034793,1869040.0,1367.1283772930763,1.1404967729996905e-09,1.8212713659507335e-11
384,10,37,1037,155.352029008,4028.0,63.46652661048972,1847409.0,1359.1942466034793,1801336.0,1342.1385919494305,1.210407701405787e-09,1.9113660154571592e-11
385,10,38,1038,163.671923421,3959.0,62.92058486695749,1847409.0,1359.1942466034793,1679206.0,1295.8418113334667,1.276199203840095e-09,2.0328289285546124e-11
