,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
791,26,39,2639,111.424482508,3584.0,59.86651818838306,2947024.0,1716.68983803132,2745417.0,1656.9299924861039,4.429717288458746e-10,7.408646556908849e-12
792,26,40,2640,104.93702598899999,3544.0,59.531504264548865,2947024.0,1716.68983803132,2793058.0,1671.2444465128374,4.3055643678638654e-10,7.241344875729731e-12
793,26,41,2641,97.6241487475,3508.0,59.22837157984339,2947024.0,1716.68983803132,2873918.0,1695.2634013627498,4.141918408980639e-10,7.001557441990618e-12
794,26,42,2642,89.91689485360001,3615.0,60.124870062229654,2947024.0,1716.68983803132,3010806.0,1735.167427080165,4.0741954189877753e-10,6.784442343301009e-12
795,26,43,2643,82.2138416799,4020.0,63.40346993658943,2947024.0,1716.68983803132,3203271.0,1789.7684207740397,4.2584220156581147e-10,6.725175916200664e-12
796,26,44,2644,74.91394590350001,4005.0,63.28506932918696,2947024.0,1716.68983803132,3109672.0,1763.426210534481,4.370229703803937e-10,6.914758475912697e-12
797,26,45,2645,68.4492103098,4013.0,63.34824385884742,2947024.0,1716.68983803132,3119216.0,1766.1302330236012,4.365560760408283e-10,6.900487257127365e-12
798,26,46,2646,63.2980409126,4138.0,64.32728814430156,2947024.0,1716.68983803132,3129640.0,1769.0788563543458,4.486549149881749e-10,6.984066968490343e-12
799,26,47,2647,59.9503142159,4187.0,64.70703207534712,2947024.0,1716.68983803132,2995837.0,1730.8486357853478,4.742431951807266e-10,7.33940352528509e-12
800,27,28,2728,15.0,6202.0,78.75277772878871,2903996.0,1704.1114986995422,2936142.0,1713.517434985708,7.273755400231105e-10,9.255785761842452e-12
801,27,29,2729,139.128193445,4506.0,67.12674578735364,2903996.0,1704.1114986995422,2732446.0,1653.0111917346476,5.678630171750384e-10,8.473091786360602e-12
