,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
372,10,24,1024,65.2073716972,535.0,23.130067012440755,385102.0,620.5658707985801,393143.0,627.0111641749291,3.5336819696734283e-09,1.5298431987731206e-10
373,10,25,1025,79.57764368,536.0,23.15167380558045,385102.0,620.5658707985801,393085.0,626.9649112988701,3.5408093548213807e-09,1.5315023107252003e-10
374,10,26,1026,94.00581363389999,548.0,23.40939982143925,385102.0,620.5658707985801,381269.0,617.4698373200104,3.732272020226305e-09,1.5966261226451703e-10
375,10,27,1027,108.41259485299999,584.0,24.166091947189145,385102.0,620.5658707985801,368760.0,607.2561238884298,4.112380268463947e-09,1.704350822556763e-10
376,10,28,1028,122.70626676200001,617.0,24.839484696748443,385102.0,620.5658707985801,342812.0,585.5014944472815,4.673619741455788e-09,1.8847262172184e-10
377,10,29,1029,57.2937332383,607.0,24.63736998950984,385102.0,620.5658707985801,391959.0,626.0662904197925,4.0213537243475074e-09,1.6347653434994332e-10
378,10,30,1030,71.58740514729999,575.0,23.979157616563597,385102.0,620.5658707985801,407419.0,638.2938194906794,3.664804331827896e-09,1.530546912270165e-10
379,10,31,1031,85.99418636610001,628.0,25.059928172283335,385102.0,620.5658707985801,425261.0,652.1203876585979,3.834672805197281e-09,1.5325767240895085e-10
380,10,33,1033,100.42235632,614.0,24.779023386727733,385102.0,620.5658707985801,428274.0,654.4264664574623,3.722810132994337e-09,1.504676851721286e-10
381,10,34,1034,114.79262830299999,744.0,27.27636339397171,385102.0,620.5658707985801,434943.0,659.5020849095172,4.44185948425757e-09,1.6314278622519334e-10
382,10,35,1035,128.990435276,802.0,28.319604517012593,385102.0,620.5658707985801,426990.0,653.4447183962849,4.87731595256718e-09,1.7256475145656206e-10
383,10,36,1036,142.765688373,946.0,30.757112998459398,385102.0,620.5658707985801,414978.0,644.1878607983854,5.919571751425541e-09,1.9291710267996305e-10
384,10,37,1037,155.352029008,960.0,30.983866769659336,385102.0,620.5658707985801,379272.0,615.8506312410502,6.572713121917916e-09,2.1266561649442995e-10
385,10,38,1038,163.671923421,966.0,31.080540535840107,385102.0,620.5658707985801,362771.0,602.304740144057,6.914627517072485e-09,2.23048988942371e-10
386,10,39,1039,49.5852566056,625.0,25.0,385102.0,620.5658707985801,388279.0,623.1203736036882,4.1798465739869415e-09,1.6746388152374424e-10
387,10,40,1040,62.0585322164,619.0,24.879710609249457,385102.0,620.5658707985801,405350.0,636.6710296534624,3.965378956657765e-09,1.596316284155823e-10
388,10,41,1041,75.1143608196,599.0,24.474476501040833,385102.0,620.5658707985801,417603.0,646.2220980436989,3.7246668902004793e-09,1.52413096771494e-10
389,10,42,1042,88.4124084603,599.0,24.474476501040833,385102.0,620.5658707985801,425212.0,652.0828168262066,3.6580154542872514e-09,1.4968380956538275e-10
390,10,43,1043,101.733998795,639.0,25.278449319529077,385102.0,620.5658707985801,424535.0,651.5635041958689,3.908513203420353e-09,1.5486284261763893e-10
391,10,44,1044,114.87137379200001,688.0,26.229754097208,385102.0,620.5658707985801,415008.0,644.2111455105384,4.304831882781787e-09,1.644025767165796e-10
392,10,45,1045,127.526972136,846.0,29.086079144497972,385102.0,620.5658707985801,409565.0,639.9726556658495,5.363789832136281e-09,1.8480349416178137e-10
393,10,46,1046,139.128193445,818.0,28.600699292150182,385102.0,620.5658707985801,382277.0,618.2855327435699,5.556474945583772e-09,1.9469134219937996e-10
394,10,47,1047,148.395323212,763.0,27.622454633866266,385102.0,620.5658707985801,357172.0,597.6386868334412,5.54716850077171e-09,2.0123400068875297e-10
395,11,12,1112,15.0,1182.0,34.38022687534217,402380.0,634.3342967237386,415702.0,644.749563784265,7.0664123473391975e-09,2.0613034542960946e-10
396,11,13,1113,30.0,838.0,28.948229652260256,402380.0,634.3342967237386,417124.0,645.8513760920541,4.992780275281924e-09,1.7282521753278097e-10
397,11,14,1114,45.0,734.0,27.09243436828813,402380.0,634.3342967237386,418388.0,646.829189199127,4.359939408731667e-09,1.6121598383120823e-10
398,11,15,1115,60.0,653.0,25.553864678361276,402380.0,634.3342967237386,416175.0,645.1162685903992,3.89942711056037e-09,1.528397165614717e-10
399,11,17,1117,75.0,569.0,23.853720883753127,402380.0,634.3342967237386,409627.0,640.0210934023971,3.4521312979521417e-09,1.449235680252644e-10
400,11,18,1118,90.0,567.0,23.811761799581316,402380.0,634.3342967237386,380041.0,616.4746547912574,3.7077993196016656e-09,1.559386378072644e-10
401,11,19,1119,105.0,572.0,23.916521486202797,402380.0,634.3342967237386,359102.0,599.2511994147362,3.958601807103552e-09,1.6576673712618287e-10
402,11,20,1120,24.647970991599998,835.0,28.89636655359978,402380.0,634.3342967237386,372329.0,610.1876760472961,5.573438653981933e-09,1.9329275051217882e-10
403,11,21,1121,23.170902359499998,859.0,29.30870177950569,402380.0,634.3342967237386,393057.0,626.9425811029269,5.431268116798587e-09,1.8571234173876415e-10
404,11,22,1122,29.872934483,832.0,28.844410203711913,402380.0,634.3342967237386,393457.0,627.2615084635753,5.255205020244096e-09,1.825720444130395e-10
405,11,23,1123,40.9015853478,717.0,26.77685567799177,402380.0,634.3342967237386,393015.0,626.9090843176544,4.533917811365037e-09,1.6962729836183503e-10
406,11,24,1124,53.6277028886,652.0,25.534290669607408,402380.0,634.3342967237386,393143.0,627.0111641749291,4.121550847286381e-09,1.6167679055376366e-10
407,11,25,1125,67.0573256256,635.0,25.199206336708304,402380.0,634.3342967237386,393085.0,626.9649112988701,4.014679379899805e-09,1.5957188213432747e-10
408,11,26,1126,80.7916324965,542.0,23.280893453645632,402380.0,634.3342967237386,381269.0,617.4698373200104,3.53290048929213e-09,1.5196099019474442e-10
409,11,27,1127,94.62677464549999,593.0,24.351591323771842,402380.0,634.3342967237386,368760.0,607.2561238884298,3.9964510759635125e-09,1.6436726715005948e-10
410,11,28,1128,108.41259485299999,604.0,24.576411454889016,402380.0,634.3342967237386,342812.0,585.5014944472815,4.37869339924677e-09,1.7845694665336916e-10
411,11,29,1129,71.58740514729999,611.0,24.71841418861655,402380.0,634.3342967237386,391959.0,626.0662904197925,3.874040735030582e-09,1.5696787514905818e-10
412,11,30,1130,85.3732253545,575.0,23.979157616563597,402380.0,634.3342967237386,407419.0,638.2938194906794,3.507439429881173e-09,1.4647791556713182e-10
413,11,31,1131,99.2083675035,656.0,25.612496949731394,402380.0,634.3342967237386,425261.0,652.1203876585979,3.833645024316173e-09,1.4991595963905225e-10
414,11,33,1133,112.94267437399999,741.0,27.2213151776324,402380.0,634.3342967237386,428274.0,654.4264664574623,4.2999173898478376e-09,1.5824325967268216e-10
415,11,34,1134,126.37229711100001,861.0,29.34280150224242,402380.0,634.3342967237386,434943.0,659.5020849095172,4.919652409970979e-09,1.6800627750930292e-10
416,11,35,1135,139.098414652,961.0,31.0,402380.0,634.3342967237386,426990.0,653.4447183962849,5.59331524491269e-09,1.8084753957768444e-10
417,11,36,1136,150.127065517,1050.0,32.4037034920393,402380.0,634.3342967237386,414978.0,644.1878607983854,6.288221621122693e-09,1.9455679770270058e-10
418,11,37,1137,156.829097641,972.0,31.176914536239792,402380.0,634.3342967237386,379272.0,615.8506312410502,6.3691150921648535e-09,2.0479735104410251e-10
419,11,38,1138,155.352029008,961.0,31.0,402380.0,634.3342967237386,362771.0,602.304740144057,6.583463607689892e-09,2.129040117098361e-10
420,11,39,1139,62.0585322164,586.0,24.20743687382041,402380.0,634.3342967237386,388279.0,623.1203736036882,3.750743171515937e-09,1.5517134667065233e-10
