,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
161,4,39,439,100.42235632,2330.0,48.27007354458868,932432.0,965.6251860841245,863264.0,929.1200137764765,2.894643745821985e-09,6.012331899840632e-11
162,4,40,440,112.94267437399999,2451.0,49.50757517794625,932432.0,965.6251860841245,886363.0,941.4685337280264,2.9656133149935654e-09,6.006354732766381e-11
163,4,41,441,124.90043366100001,2596.0,50.950956811427986,932432.0,965.6251860841245,887056.0,941.8365038582864,3.1386036881705205e-09,6.177612479783667e-11
164,4,42,442,135.684436561,2896.0,53.81449618829484,932432.0,965.6251860841245,920654.0,959.5071651634499,3.373532850409591e-09,6.28838211173461e-11
165,4,43,443,144.105073618,3072.0,55.42562584220407,932432.0,965.6251860841245,977313.0,988.5914221760171,3.3710901457233764e-09,6.101733798817468e-11
166,4,44,444,148.154894657,3379.0,58.12916651733448,932432.0,965.6251860841245,987325.0,993.6422897602537,3.6703788044392545e-09,6.336384129557525e-11
167,4,45,445,146.19862574200002,3348.0,57.86190456595773,932432.0,965.6251860841245,1001215.0,1000.6073155838908,3.586253063390756e-09,6.219404855283733e-11
168,4,46,446,139.098414652,3151.0,56.133768802744754,932432.0,965.6251860841245,985345.0,992.6454553363956,3.429595624437241e-09,6.12974289935489e-11
169,4,47,447,128.990435276,2833.0,53.225933528685054,932432.0,965.6251860841245,938190.0,968.6020854819589,3.238460508143424e-09,6.102767343201284e-11
170,5,6,506,15.0,7540.0,86.83317338436964,999390.0,999.6949534733083,1029637.0,1014.7103034856796,7.327438900647977e-09,8.501023575601035e-11
171,5,7,507,30.0,5474.0,73.98648525237566,999390.0,999.6949534733083,1019116.0,1009.5127537579701,5.374600318431516e-09,7.303597772431233e-11
172,5,8,508,45.0,4643.0,68.1395626636978,999390.0,999.6949534733083,986271.0,993.1117761863466,4.710504474647248e-09,6.945279342750839e-11
173,5,9,509,60.0,3708.0,60.89334939055332,999390.0,999.6949534733083,933777.0,966.3213751128555,3.973393284037794e-09,6.550180620524171e-11
174,5,10,510,65.2073716972,3243.0,56.94734409961539,999390.0,999.6949534733083,868504.0,931.9356200940063,3.736286116652138e-09,6.583803428302238e-11
175,5,11,511,53.6277028886,3751.0,61.24540799113024,999390.0,999.6949534733083,901282.0,949.358730933676,4.1643897321804115e-09,6.826369922863302e-11
176,5,12,512,43.4220648092,4151.0,64.42825467137845,999390.0,999.6949534733083,902231.0,949.8584105012704,4.603625518885821e-09,7.1765602052188e-11
177,5,13,513,35.894926382,4674.0,68.36665854054884,999390.0,999.6949534733083,927414.0,963.0233642025514,5.042896570740744e-09,7.412001026034426e-11
178,5,14,514,33.0,5245.0,72.42237223399962,999390.0,999.6949534733083,987754.0,993.8581387703176,5.313267678850951e-09,7.375128997153903e-11
179,5,15,515,35.894926382,5260.0,72.52585745787498,999390.0,999.6949534733083,1013700.0,1006.8266980965493,5.19207907511162e-09,7.196250891837454e-11
180,5,17,517,43.4220648092,4765.0,69.02897942168927,999390.0,999.6949534733083,1021763.0,1010.8229320706965,4.666354550065646e-09,6.791796886258967e-11
181,5,18,518,53.6277028886,4139.0,64.33506042586733,999390.0,999.6949534733083,996106.0,998.0511008961415,4.1577164790312954e-09,6.489351997480496e-11
182,5,19,519,65.2073716972,3577.0,59.80802621722272,999390.0,999.6949534733083,958771.0,979.1685248209319,3.7330950788187235e-09,6.264568379853573e-11
183,5,20,520,78.2660012051,2814.0,53.04714883949938,999390.0,999.6949534733083,832361.0,912.3382048341504,3.3828081658421218e-09,6.396710805140378e-11
184,5,21,521,73.2853008441,3015.0,54.909015653169384,999390.0,999.6949534733083,862920.0,928.9348739281995,3.4960833826615044e-09,6.387741630665294e-11
185,5,22,522,69.3753539938,2956.0,54.36910887627275,999390.0,999.6949534733083,836403.0,914.5507093649865,3.5363386556468177e-09,6.52539482257572e-11
186,5,23,523,66.8663397232,3085.0,55.54277630799526,999390.0,999.6949534733083,855310.0,924.829714055512,3.6090809164269843e-09,6.519551552443022e-11
187,5,24,524,66.0,3308.0,57.51521537819362,999390.0,999.6949534733083,904433.0,951.0168242465535,3.6597725996929697e-09,6.38526742006645e-11
188,5,25,525,66.8663397232,3447.0,58.71115737234278,999390.0,999.6949534733083,942628.0,970.8903130632214,3.6590298117725985e-09,6.254360016364696e-11
189,5,26,526,69.3753539938,3247.0,56.9824534396335,999390.0,999.6949534733083,931180.0,964.9766836561389,3.489101869612918e-09,6.143704163345282e-11
190,5,27,527,73.2853008441,3107.0,55.74047003748713,999390.0,999.6949534733083,932167.0,965.4879595313449,3.335128176410837e-09,6.002556778720393e-11
191,5,28,528,78.2660012051,2964.0,54.4426303552648,999390.0,999.6949534733083,906860.0,952.2919720337876,3.270415657959974e-09,6.02578174309172e-11
192,5,29,529,120.0,2719.0,52.14403129793476,999390.0,999.6949534733083,873310.0,934.5105670884626,3.115342321005643e-09,5.991897133766715e-11
193,5,30,530,135.0,3008.0,54.84523680320835,999390.0,999.6949534733083,893373.0,945.1841090496603,3.369069806183952e-09,6.162421679664737e-11
194,5,31,531,150.0,3236.0,56.88585061331157,999390.0,999.6949534733083,908624.0,953.2177086059617,3.5636029478096097e-09,6.285741662626582e-11
195,5,33,533,165.0,3532.0,59.430631832414505,999390.0,999.6949534733083,937435.0,968.2122701143587,3.7700276126444885e-09,6.366694434980095e-11
196,5,34,534,180.0,3948.0,62.83311228962003,999390.0,999.6949534733083,1007247.0,1003.6169588045033,3.9219871093658934e-09,6.266425055651307e-11
197,5,35,535,165.0,4114.0,64.1404708432983,999390.0,999.6949534733083,1023635.0,1011.7484865321024,4.021463775421679e-09,6.295228175079398e-11
198,5,36,536,150.0,3760.0,61.318838867023565,999390.0,999.6949534733083,1017769.0,1008.845379629604,3.696609937962317e-09,6.050940580299013e-11
199,5,37,537,135.0,3398.0,58.29236656715869,999390.0,999.6949534733083,995171.0,997.5825780355228,3.4165726746132595e-09,5.881034405579203e-11
200,5,38,538,120.0,2932.0,54.147945482723536,999390.0,999.6949534733083,928903.0,963.7961402703374,3.1583379660342516e-09,5.850528206856886e-11
201,5,39,539,114.79262830299999,2568.0,50.67543783727971,999390.0,999.6949534733083,863264.0,929.1200137764765,2.9765719827724115e-09,5.890056887049262e-11
202,5,40,540,126.37229711100001,2805.0,52.96225070746144,999390.0,999.6949534733083,886363.0,941.4685337280264,3.166549251692106e-09,5.996704053375123e-11
203,5,41,541,136.577935191,2943.0,54.249423960075376,999390.0,999.6949534733083,887056.0,941.8365038582864,3.3197411727768176e-09,6.138535059045826e-11
204,5,42,542,144.105073618,3152.0,56.142675390472796,999390.0,999.6949534733083,920654.0,959.5071651634499,3.4257428888323742e-09,6.121886680535097e-11
205,5,43,543,147.0,3523.0,59.3548650070068,999390.0,999.6949534733083,977313.0,988.5914221760171,3.606981941004e-09,6.09860349175237e-11
206,5,44,544,144.105073618,3498.0,59.14389233048498,999390.0,999.6949534733083,987325.0,993.6422897602537,3.54506882981821e-09,6.015043681806277e-11
207,5,45,545,136.577935191,3415.0,58.43800133474792,999390.0,999.6949534733083,1001215.0,1000.6073155838908,3.4129377021889537e-09,5.860175689934106e-11
208,5,46,546,126.37229711100001,3220.0,56.74504383644443,999390.0,999.6949534733083,985345.0,992.6454553363956,3.269885571950256e-09,5.781084539509838e-11
209,5,47,547,114.79262830299999,2801.0,52.92447448959697,999390.0,999.6949534733083,938190.0,968.6020854819589,2.9873582673960092e-09,5.6608811010613565e-11
210,6,7,607,15.0,7561.0,86.95401083331349,1029637.0,1014.7103034856796,1019116.0,1009.5127537579701,7.2056220296560806e-09,8.347646927489434e-11
211,6,8,608,30.0,5539.0,74.42445834535849,1029637.0,1014.7103034856796,986271.0,993.1117761863466,5.454449951528571e-09,7.369023240325852e-11
212,6,9,609,45.0,4488.0,66.9925368977769,1029637.0,1014.7103034856796,933777.0,966.3213751128555,4.667942902057403e-09,6.999712836312954e-11
213,6,10,610,79.57764368,2936.0,54.18486873657626,1029637.0,1014.7103034856796,868504.0,931.9356200940063,3.2832207792010456e-09,6.078145999818573e-11
214,6,11,611,67.0573256256,3280.0,57.271284253105414,1029637.0,1014.7103034856796,901282.0,949.358730933676,3.5345082975988852e-09,6.192543222747215e-11
215,6,12,612,55.099566339300004,3823.0,61.83041322844284,1029637.0,1014.7103034856796,902231.0,949.8584105012704,4.1153086439448195e-09,6.682205203148623e-11
216,6,13,613,44.3155634388,4330.0,65.80273550544841,1029637.0,1014.7103034856796,927414.0,963.0233642025514,4.534507329301418e-09,6.921571051073705e-11
217,6,14,614,35.894926382,5144.0,71.72168430816443,1029637.0,1014.7103034856796,987754.0,993.8581387703176,5.0578741880567016e-09,7.087972466996298e-11
218,6,15,615,31.8451053433,5585.0,74.73285756613352,1029637.0,1014.7103034856796,1013700.0,1006.8266980965493,5.3509339521892616e-09,7.199118992416101e-11
219,6,17,617,33.801374258,5547.0,74.47818472546173,1029637.0,1014.7103034856796,1021763.0,1010.8229320706965,5.272588199708598e-09,7.117555536029187e-11
220,6,18,618,40.9015853478,4922.0,70.15696686716153,1029637.0,1014.7103034856796,996106.0,998.0511008961415,4.7990128493890035e-09,6.873563106713591e-11
221,6,19,619,51.0095647237,4087.0,63.92964883369844,1029637.0,1014.7103034856796,958771.0,979.1685248209319,4.1400502053608885e-09,6.502547764326738e-11
222,6,20,620,91.5875915397,2529.0,50.28916384272063,1029637.0,1014.7103034856796,832361.0,912.3382048341504,2.9508896252860455e-09,5.88394238414755e-11
223,6,21,621,84.5605601275,2842.0,53.31041174104736,1029637.0,1014.7103034856796,862920.0,928.9348739281995,3.1986697134150104e-09,6.01821827524201e-11
224,6,22,622,77.8288677719,2803.0,52.94336596779619,1029637.0,1014.7103034856796,836403.0,914.5507093649865,3.2547930153231513e-09,6.166329069044396e-11
225,6,23,623,71.789852764,2993.0,54.70831746635972,1029637.0,1014.7103034856796,855310.0,924.829714055512,3.3985919673245056e-09,6.232069853744113e-11
226,6,24,624,66.8663397232,3401.0,58.31809324729333,1029637.0,1014.7103034856796,904433.0,951.0168242465535,3.6521288496419114e-09,6.284506754821132e-11
227,6,25,625,63.482076236000005,3605.0,60.0416522091123,1029637.0,1014.7103034856796,942628.0,970.8903130632214,3.71433262115714e-09,6.208877680194588e-11
228,6,26,626,61.988332332,3601.0,60.00833275470999,1029637.0,1014.7103034856796,931180.0,964.9766836561389,3.7558249379697824e-09,6.281843295324041e-11
229,6,27,627,62.560031583100006,3644.0,60.36555309114628,1029637.0,1014.7103034856796,932167.0,965.4879595313449,3.796649480963029e-09,6.31280972902955e-11
230,6,28,628,65.12862620840001,3557.0,59.64059020499378,1029637.0,1014.7103034856796,906860.0,952.2919720337876,3.8094254445969476e-09,6.410819488210748e-11
231,6,29,629,135.0,3074.0,55.44366510251645,1029637.0,1014.7103034856796,873310.0,934.5105670884626,3.4186236241310458e-09,6.185964528704983e-11
232,6,30,630,150.0,3333.0,57.73214009544424,1029637.0,1014.7103034856796,893373.0,945.1841090496603,3.623417272687003e-09,6.298084738944014e-11
233,6,31,631,165.0,3670.0,60.58052492344384,1029637.0,1014.7103034856796,908624.0,953.2177086059617,3.922814029261863e-09,6.499942396824326e-11
234,6,33,633,180.0,3835.0,61.927376821564145,1029637.0,1014.7103034856796,937435.0,968.2122701143587,3.9731966760012265e-09,6.44092007145628e-11
235,6,34,634,165.0,4196.0,64.77653896280658,1029637.0,1014.7103034856796,1007247.0,1003.6169588045033,4.045901975387862e-09,6.271620929576208e-11
236,6,35,635,150.0,4039.0,63.55312738174259,1029637.0,1014.7103034856796,1023635.0,1011.7484865321024,3.832168403889218e-09,6.053542443764158e-11
237,6,36,636,135.0,3543.0,59.52310475773252,1029637.0,1014.7103034856796,1017769.0,1008.845379629604,3.3809425652738996e-09,5.6996759742417554e-11
238,6,37,637,120.0,3026.0,55.00909015790027,1029637.0,1014.7103034856796,995171.0,997.5825780355228,2.953160638584684e-09,5.384522458851481e-11
239,6,38,638,105.0,2728.0,52.230259428802384,1029637.0,1014.7103034856796,928903.0,963.7961402703374,2.8522649159211292e-09,5.47617534361329e-11
240,6,39,639,128.990435276,2783.0,52.754146756439916,1029637.0,1014.7103034856796,863264.0,929.1200137764765,3.131017071264732e-09,5.952672662318509e-11
241,6,40,640,139.098414652,3040.0,55.136195008360886,1029637.0,1014.7103034856796,886363.0,941.4685337280264,3.33102447962279e-09,6.060696202119586e-11
242,6,41,641,146.19862574200002,3144.0,56.07138307550475,1029637.0,1014.7103034856796,887056.0,941.8365038582864,3.4422892377082904e-09,6.159338627044202e-11
243,6,42,642,148.154894657,3439.0,58.642987645583,1029637.0,1014.7103034856796,920654.0,959.5071651634499,3.627868952400773e-09,6.208211397217995e-11
244,6,43,643,144.105073618,3571.0,59.75784467331465,1029637.0,1014.7103034856796,977313.0,988.5914221760171,3.5487224498785183e-09,5.959614576886692e-11
245,6,44,644,135.684436561,3391.0,58.23229344616267,1029637.0,1014.7103034856796,987325.0,993.6422897602537,3.3356733508972798e-09,5.747456307813591e-11
246,6,45,645,124.90043366100001,3333.0,57.73214009544424,1029637.0,1014.7103034856796,1001215.0,1000.6073155838908,3.2331349002484043e-09,5.618589471994652e-11
247,6,46,646,112.94267437399999,3091.0,55.59676249567055,1029637.0,1014.7103034856796,985345.0,992.6454553363956,3.0466779355138327e-09,5.4967506547580505e-11
248,6,47,647,100.42235632,2793.0,52.848841046895245,1029637.0,1014.7103034856796,938190.0,968.6020854819589,2.8913189031025737e-09,5.4864637057153624e-11
249,7,8,708,15.0,7212.0,84.92349498224858,1019116.0,1009.5127537579701,986271.0,993.1117761863466,7.175230128266411e-09,8.50962192784473e-11
250,7,9,709,30.0,5217.0,72.22880311897741,1019116.0,1009.5127537579701,933777.0,966.3213751128555,5.4821895083042e-09,7.630554095507951e-11
251,7,10,710,94.00581363389999,2583.0,50.82322303829225,1019116.0,1009.5127537579701,868504.0,931.9356200940063,2.9182934687544937e-09,5.7578409099941366e-11
252,7,11,711,80.7916324965,2878.0,53.646994324006634,1019116.0,1009.5127537579701,901282.0,949.358730933676,3.133332417687229e-09,5.858194542907233e-11
253,7,12,712,67.7280647329,3216.0,56.7097875150313,1019116.0,1009.5127537579701,902231.0,949.8584105012704,3.497636520750866e-09,6.188295456806136e-11
254,7,13,713,55.099566339300004,3777.0,61.45730225123781,1019116.0,1009.5127537579701,927414.0,963.0233642025514,3.996223020020932e-09,6.52767955942815e-11
255,7,14,714,43.4220648092,4577.0,67.65352910233139,1019116.0,1009.5127537579701,987754.0,993.8581387703176,4.546827681345493e-09,6.751348066203782e-11
